instance_id,n_vars,n_clauses,method,satisfiable,time_seconds,solution
1000,4,9,BestCase,S,1.7625046893954277e-05,"{1: True, 2: True, 3: False, 4: True}"
1001,4,9,BestCase,U,2.5957997422665358e-05,"{1: True, 2: False, 3: True, 4: False}"
1002,4,9,BestCase,S,3.7919962778687477e-06,"{1: True, 2: True, 3: True, 4: False}"
1003,4,9,BestCase,S,1.699995482340455e-05,"{1: False, 2: True, 3: False, 4: True}"
1004,4,9,BestCase,U,2.3500004317611456e-05,"{1: True, 2: False, 3: False, 4: True}"
1005,4,9,BestCase,U,2.2792024537920952e-05,"{1: True, 2: False, 3: False, 4: True}"
1006,4,9,BestCase,U,2.400000812485814e-05,"{1: True, 2: True, 3: False, 4: True}"
1007,4,9,BestCase,S,2.2374966647475958e-05,"{1: False, 2: False, 3: True, 4: True}"
1008,4,9,BestCase,S,1.6790989320725203e-05,"{1: False, 2: True, 3: False, 4: True}"
1009,4,9,BestCase,S,6.582995411008596e-06,"{1: True, 2: True, 3: False, 4: False}"
1010,8,18,BestCase,S,0.00017566699534654617,"{1: True, 2: True, 3: False, 4: False, 5: False, 6: False, 7: False, 8: True}"
1011,8,18,BestCase,S,0.00012149999383836985,"{1: True, 2: True, 3: False, 4: True, 5: False, 6: False, 7: True, 8: False}"
1012,8,18,BestCase,S,0.0004591250326484442,"{1: False, 2: True, 3: True, 4: False, 5: True, 6: False, 7: True, 8: True}"
1013,8,18,BestCase,U,0.0006884169997647405,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: True, 7: False, 8: True}"
1014,8,18,BestCase,U,0.0006781660486012697,"{1: True, 2: True, 3: True, 4: False, 5: True, 6: True, 7: True, 8: False}"
1015,8,18,BestCase,U,0.0006657909834757447,"{1: True, 2: False, 3: False, 4: True, 5: True, 6: True, 7: True, 8: True}"
1016,8,18,BestCase,U,0.0006741660181432962,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: True, 7: False, 8: False}"
1017,8,18,BestCase,S,0.0002470419858582318,"{1: True, 2: False, 3: True, 4: False, 5: False, 6: True, 7: True, 8: False}"
1018,8,18,BestCase,S,0.00024570798268541694,"{1: True, 2: False, 3: True, 4: False, 5: False, 6: False, 7: True, 8: False}"
1019,8,18,BestCase,U,0.0006709580193273723,"{1: False, 2: True, 3: True, 4: False, 5: True, 6: False, 7: False, 8: False}"
1020,12,20,BestCase,U,0.012808375002350658,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: True, 7: True, 8: True, 9: True, 10: False, 11: True, 12: True}"
